paper_id,model_id,apa_citation,is_multimodal,modality_visual,modality_auditory,modality_somatosensory,task_type_active,task_type_pasive,technique_name,visual_pictures,visual_videos,visual_words,visual_other,auditory_miusic,auditory_other,technique_clasif_multiple_techniques,technique_clasif_driving,technique_clasif_Imagination techniques /memory recall,technique_clasif_Social interactions,technique_clasif_Virtual Reality,technique_clasif_Meditation,technique_clasif_Reading,technique_clasif_Ux,technique_clasif_TEM clips (Tactile Enhanced Multimedia),technique_clasif_Videogame,technique_clasif_Puzzle,technique_description,elicitation_duration,elicitation_duration_range,elicitation_duration_mean,elicitation_duration_median
80,428,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
80,429,"Zhang, K., Zhang, H., Li, S., Yang, C., & Sun, L. (2018, June). The pmemo dataset for music emotion recognition. In Proceedings of the 2018 acm on international conference on multimedia retrieval (pp. 135-142).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
81,430,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",x,,,,,x,,,x,,,,,,,,,,,,,,,,,,,,
81,431,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",x,,,,,x,,,x,,,,,,,,,,,,,,,,,,,,
81,432,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",x,,,,,x,,,x,,,,,,,,,,,,,,,,,,,,
81,433,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",x,,,,,x,,,x,,,,,,,,,,,,,,,,,,,,
81,434,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
81,435,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
81,436,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
81,437,"Niu, Y., Wang, D., Wang, Z., Sun, F., Yue, K., & Zheng, N. (2020). User experience evaluation in virtual reality based on subjective feelings and physiological signals. Electronic Imaging, 2020(13), 60413-1.",,,,,,,,,,,,,,,,,,x,,,,,,,,,,,
82,438,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
82,439,"Santamaria-Granados, L., Munoz-Organero, M., Ramirez-Gonzalez, G., Abdulhay, E., & Arunkumar, N. J. I. A. (2018). Using deep convolutional neural network for emotion detection on a physiological signals dataset (AMIGOS). IEEE Access, 7, 57-67.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
83,440,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,441,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,442,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,443,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,444,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,445,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,446,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,447,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,448,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,449,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,450,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
83,451,"Zhang, L. K., Sun, S. Q., Xing, B. X., Luo, R. M., & Zhang, K. J. (2019). Using psychophysiological measures to recognize personal music emotional experience. Frontiers of Information Technology & Electronic Engineering, 20(7), 964-974.",x,,,,,x,,,x,,,x,,,,,,,,,,,,,,,,,
84,452,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).",,,,,x,,,,,,,,,,,,,,,,x,,,,,,,,
84,453,"Liapis, A., Katsanos, C., Karousos, N., Xenos, M., & Orphanoudakis, T. (2019, September). UDSP+ stress detection based on user-reported emotional ratings and wearable skin conductance sensor. In Adjunct Proceedings of the 2019 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2019 ACM International Symposium on Wearable Computers (pp. 125-128).",,,,,x,,,,,,,,,,,,,,,,x,,,,,,,,
85,454,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.",x,,,.,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,32-245s,68s,
85,455,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.",x,,,.,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,32-245s,68s,
85,456,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.",x,,,.,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,32-245s,68s,
85,457,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.",x,,,.,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,32-245s,68s,
85,458,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.",x,,,.,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,32-245s,68s,
85,459,"Xie, J., Xu, X., & Shu, L. (2018, May). WT feature based emotion recognition from multi-channel physiological signals with decision fusion. In 2018 First Asian Conference on Affective Computing and Intelligent Interaction (ACII Asia) (pp. 1-6). IEEE.",x,,,.,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,32-245s,68s,
86,460,"Ganapathy, N., & Swaminathan, R. (2020). Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network. In Digital Personalized Health and Medicine (pp. 1269-1270). IOS Press.",x,,,-,-,x,-,-,x,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,1m,-,-,-
86,461,"Ganapathy, N., & Swaminathan, R. (2020). Emotion Analysis Using Electrodermal Signals and Spiking Deep Belief Network. In Digital Personalized Health and Medicine (pp. 1269-1270). IOS Press.",x,,,-,-,x,-,-,x,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,1m,-,-,-
87,462,"Yasemin, M., Sarıkaya, M. A., & Ince, G. (2019, July). Emotional state estimation using sensor fusion of EEG and EDA. In 2019 41st Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC) (pp. 5609-5612). IEEE.",x,,,-,-,x,-,-,x,,-,-,-,-,-,-,-,-,-,-,-,-,,,"we conducted the experiments with
audiovisual stimuli to induce emotions by playing videos.
We have used a video prepared in [21], which contains
several kinds of movie clips and binaural beats 1. As stimuli,
we chose movies which have high effect to arouse human
emotions. A binaural beat is an auditory sensation, which
appears when two slightly different sounds are received to",-,-,-,-
88,463,"Ghiasi, S., Greco, A., Barbieri, R., Scilingo, E. P., & Valenza, G. (2020). Assessing autonomic function from electrodermal activity and heart rate variability during cold-pressor test and emotional challenge. Scientific reports, 10(1), 1-13.",x,,,-,-,x,-,-,x,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,1M 30S,-,-,-
89,464,"Gümüslü, E., Erol Barkana, D., & Köse, H. (2020, October). Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems. In Companion Publication of the 2020 International Conference on Multimodal Interaction (pp. 379-387).",-,x,-,-,-,x,IAPS,x,-,,-,-,-,-,-,--,-,-,-,-,-,-,,,-,0M 06S,-,-,-
89,465,"Gümüslü, E., Erol Barkana, D., & Köse, H. (2020, October). Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems. In Companion Publication of the 2020 International Conference on Multimodal Interaction (pp. 379-387).",-,x,-,-,-,x,IAPS,x,-,,-,-,-,-,-,--,-,-,-,-,-,-,,,-,0M 06S,-,-,-
89,466,"Gümüslü, E., Erol Barkana, D., & Köse, H. (2020, October). Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems. In Companion Publication of the 2020 International Conference on Multimodal Interaction (pp. 379-387).",-,x,-,-,-,x,IAPS,x,-,,-,-,-,-,-,--,-,-,-,-,-,-,,,-,0M 06S,-,-,-
89,467,"Gümüslü, E., Erol Barkana, D., & Köse, H. (2020, October). Emotion recognition using EEG and physiological data for robot-assisted rehabilitation systems. In Companion Publication of the 2020 International Conference on Multimodal Interaction (pp. 379-387).",-,x,-,-,-,x,IAPS,x,-,,-,-,-,-,-,--,-,-,-,-,-,-,,,-,0M 06S,-,-,-
90,468,"Katada, S., Okada, S., Hirano, Y., & Komatani, K. (2020, October). Is She Truly Enjoying the Conversation? Analysis of Physiological Signals toward Adaptive Dialogue Systems. In Proceedings of the 2020 International Conference on Multimodal Interaction (pp. 315-323).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,469,"Katada, S., Okada, S., Hirano, Y., & Komatani, K. (2020, October). Is She Truly Enjoying the Conversation? Analysis of Physiological Signals toward Adaptive Dialogue Systems. In Proceedings of the 2020 International Conference on Multimodal Interaction (pp. 315-323).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,470,"Susanto, I. Y., Pan, T. Y., Chen, C. W., Hu, M. C., & Cheng, W. H. (2020, June). Emotion recognition from galvanic skin response signal based on deep hybrid neural networks. In Proceedings of the 2020 International Conference on Multimedia Retrieval (pp. 341-345).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
91,471,"Susanto, I. Y., Pan, T. Y., Chen, C. W., Hu, M. C., & Cheng, W. H. (2020, June). Emotion recognition from galvanic skin response signal based on deep hybrid neural networks. In Proceedings of the 2020 International Conference on Multimedia Retrieval (pp. 341-345).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
91,472,"Susanto, I. Y., Pan, T. Y., Chen, C. W., Hu, M. C., & Cheng, W. H. (2020, June). Emotion recognition from galvanic skin response signal based on deep hybrid neural networks. In Proceedings of the 2020 International Conference on Multimedia Retrieval (pp. 341-345).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
91,473,"Susanto, I. Y., Pan, T. Y., Chen, C. W., Hu, M. C., & Cheng, W. H. (2020, June). Emotion recognition from galvanic skin response signal based on deep hybrid neural networks. In Proceedings of the 2020 International Conference on Multimedia Retrieval (pp. 341-345).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
91,474,"Susanto, I. Y., Pan, T. Y., Chen, C. W., Hu, M. C., & Cheng, W. H. (2020, June). Emotion recognition from galvanic skin response signal based on deep hybrid neural networks. In Proceedings of the 2020 International Conference on Multimedia Retrieval (pp. 341-345).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
91,475,"Susanto, I. Y., Pan, T. Y., Chen, C. W., Hu, M. C., & Cheng, W. H. (2020, June). Emotion recognition from galvanic skin response signal based on deep hybrid neural networks. In Proceedings of the 2020 International Conference on Multimedia Retrieval (pp. 341-345).",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
92,476,"Rahman, J. S., Hossain, M. Z., & Gedeon, T. (2019, December). Measuring Observers' EDA Responses to Emotional Videos. In Proceedings of the 31st Australian Conference on Human-Computer-Interaction (pp. 457-461).",x,,-,-,-,x,-,-,x,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,0M 2S - 0M3S,-,-
93,477,"Rahim, A., Sagheer, A., Nadeem, K., Dar, M. N., Rahim, A., & Akram, U. (2019, October). Emotion Charting Using Real-time Monitoring of Physiological Signals. In 2019 International Conference on Robotics and Automation in Industry (ICRAI) (pp. 1-5). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
93,478,"Rahim, A., Sagheer, A., Nadeem, K., Dar, M. N., Rahim, A., & Akram, U. (2019, October). Emotion Charting Using Real-time Monitoring of Physiological Signals. In 2019 International Conference on Robotics and Automation in Industry (ICRAI) (pp. 1-5). IEEE.",-,x,-,-,-,x,-,-,x,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,3m
94,479,"Yin, G., Sun, S., Zhang, H., Yu, D., Li, C., Zhang, K., & Zou, N. (2019, September). User Independent Emotion Recognition with Residual Signal-Image Network. In 2019 IEEE International Conference on Image Processing (ICIP) (pp. 3277-3281). IEEE.",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
94,480,"Yin, G., Sun, S., Zhang, H., Yu, D., Li, C., Zhang, K., & Zou, N. (2019, September). User Independent Emotion Recognition with Residual Signal-Image Network. In 2019 IEEE International Conference on Image Processing (ICIP) (pp. 3277-3281). IEEE.",-,-,x,-,-,x,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
95,481,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,482,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,483,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,484,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,485,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,486,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,487,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,488,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,489,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
95,490,"Yang, H. C., & Lee, C. C. (2019, September). Annotation matters: A comprehensive study on recognizing intended, self-reported, and observed emotion labels using physiology. In 2019 8th International Conference on Affective Computing and Intelligent Interaction (ACII) (pp. 1-7). IEEE.",x,,,-,-,x,-,-,x,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,00m 52 s - 23m 58s,,
96,491,"Kołodziej, M., Tarnowski, P., Majkowski, A., & Rak, R. J. (2019). Electrodermal activity measurements for detection of emotional arousal. Bulletin of the Polish Academy of Sciences. Technical Sciences, 67(4).",x,,,-,-,x,-,-,x,,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,0M 4.9S - 0M 71.1S,-,-
97,492,"Ganapathy, N., & Swaminathan, R. (2019). Emotion Recognition Using Electrodermal Activity Signals and Multiscale Deep Convolution Neural Network. Studies in health technology and informatics, 258, 140-140.",x,,,-,-,x,-,-,x,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,,1m,-,-,-
